PRT_ID,AREA,INT_SQFT,DATE_SALE,DIST_MAINROAD,N_BEDROOM,N_BATHROOM,N_ROOM,SALE_COND,PARK_FACIL,DATE_BUILD,BUILDTYPE,UTILITY_AVAIL,STREET,MZZONE,QS_ROOMS,QS_BATHROOM,QS_BEDROOM,QS_OVERALL,REG_FEE,COMMIS,SALES_PRICE
P03897,Velachery,1653,19-12-2010,178,2.0,1.0,4,Normal Sale,No,25-12-1984,House,AllPub,Gravel,RH,4.0,3.1,4.9,3.87,335544,130489,9320670
P02664,KK Nagar,2455,23-08-2011,122,4.0,2.0,6,Normal Sale,No,24-08-2006,Commercial,AllPub,Gravel,RM,3.8,3.8,3.8,3.8,963029,341073,20063100
P04734,Anna Nagar,1589,08-07-2010,117,1.0,1.0,4,Normal Sale,Yes,12-07-1992,Commercial,AllPub,No Access,RL,4.7,3.5,2.7,3.6,691048,298831,18676960
P08407,Chrompet,714,11-01-2008,30,1.0,1.0,2,Partial,Yes,13-01-1998,House,NoSewr ,No Access,RH,3.3,3.8,3.2,3.47,207009,66777,6677700
P07131,KK Nagar,2058,12-02-2009,48,4.0,2.0,6,Normal Sale,No,14-02-2004,Commercial,NoSewr ,Gravel,RL,3.0,2.4,4.5,3.42,717230,170769,17076900
P01036,T Nagar,1840,06-02-2013,55,2.0,1.0,5,Normal Sale,Yes,17-02-1972,House,NoSewr ,Gravel,RM,4.6,2.2,4.6,4.0,550157,260601,14477820
P05713,Velachery,1992,06-01-2010,130,3.0,2.0,5,AdjLand,Yes,17-01-1966,Other,ELO,Paved,RH,4.3,2.4,5.0,3.66,448669,207078,11504330
P04426,Chrompet,997,03-09-2010,114,1.0,1.0,3,Partial,Yes,13-09-1970,Commercial,ELO,Gravel,RH,2.8,3.8,5.0,3.86,385798,144674,12056200
P09739,Velachery,1618,10-10-2005,30,2.0,1.0,4,AdjLand,Yes,18-10-1975,Commercial,AllPub,Gravel,RM,2.6,2.4,3.8,2.87,588755,343440,16354300
P01545,Chrompet,757,21-03-2012,99,1.0,1.0,2,AbNormal,Yes,30-03-1978,Commercial,AllPub,Paved,RM,2.5,3.3,3.0,2.97,376718,159820,11415700
P00351,Chrompet,1114,12-06-2014,106,1.0,1.0,3,Partial,No,21-06-1976,House,AllPub,Gravel,RM,2.6,3.0,4.3,3.27,304085,101362,9214700
P06243,Chrompet,877,30-09-2009,39,1.0,1.0,3,Normal Sale,No,02-10-2003,Commercial,ELO,Paved,RL,3.9,2.4,2.4,2.85,364541,66280,11046700
P09974,Velachery,1933,09-06-2004,196,3.0,2.0,5,Normal Sale,Yes,21-06-1958,House,NoSewr ,Gravel,I,4.0,2.1,4.9,3.42,324754,162377,10148570
P09154,Anna Nagar,1793,17-03-2007,123,1.0,1.0,4,AbNormal,No,22-03-1985,Others,NoSewr ,Paved,RL,5.0,4.8,2.4,3.91,468851,93770,13395730
P00542,Anna Nagar,1734,21-01-2014,86,1.0,1.0,4,AbNormal,No,27-01-1990,House,ELO,No Access,RH,3.1,4.9,2.3,3.23,409406,199454,10497580
P01906,Karapakkam,1101,16-01-2012,78,1.0,1.0,3,Normal Sale,Yes,23-01-1981,House,NoSewr ,Gravel,RH,4.6,2.6,2.3,3.08,369828,61638,7704750
P08050,Adyar,1025,10-05-2008,125,1.0,1.0,3,Partial,No,17-05-1983,Commercial,NoSeWa,Paved,I,2.5,2.5,2.7,2.6,349916,142153,10934875
P01948,Karapakkam,826,09-01-2012,139,1.0,1.0,2,AdjLand,No,12-01-1998,Others,NoSewr ,Paved,A,4.7,4.6,4.8,4.71,209081,92925,4646250
P02879,T Nagar,1918,07-07-2011,150,2.0,1.0,5,Family,Yes,17-07-1969,House,ELO,No Access,RL,2.3,2.8,4.1,3.235,490397,163466,12574290
P03166,Adyar,991,14-05-2011,133,1.0,1.0,3,Partial,Yes,23-05-1975,Commercial,AllPub,Paved,RM,2.5,4.1,5.0,4.07,453646,13747,13746840
P07350,KK Nagar,1324,13-12-2008,85,1.0,1.0,3,Normal Sale,Yes,20-12-1983,House,NoSeWa,Paved,RL,4.5,2.8,3.9,3.75,322657,89627,8962700
P06063,Anna Nagar,1716,30-10-2009,157,1.0,1.0,4,Partial,No,31-10-2004,Commercial,AllPub,Gravel,RH,4.4,4.9,2.9,3.925,536235,191513,19151250
P00914,Chrompet,1260,04-05-2013,141,2.0,1.0,4,AdjLand,Yes,06-05-2004,Others,NoSeWa,Gravel,RM,3.1,4.8,4.7,4.26,364099,125552,12555150
P06759,Chrompet,929,03-06-2009,61,1.0,1.0,3,Partial,Yes,13-06-1971,House,NoSeWa,Gravel,RM,3.2,2.8,2.0,2.68,276501,36867,9216700
P08386,Anna Nagar,1883,21-01-2008,81,2.0,1.0,5,Family,No,29-01-1976,Commercial,NoSeWa,Paved,RH,4.8,2.7,3.9,3.915,567718,371953,19576490
P03560,Karapakkam,1211,28-02-2011,75,1.0,1.0,3,Partial,No,06-03-1986,Others,NoSewr ,Paved,RL,4.9,3.3,5.0,4.46,262198,59931,7491375
P09868,Velachery,1534,04-01-2005,6,2.0,1.0,4,Partial,Yes,18-01-1952,Others,ELO,Paved,C,4.7,4.6,2.3,3.94,284552,63234,7904210
P09005,Chrompet,875,17-05-2007,176,1.0,1.0,3,Partial,Yes,23-05-1981,House,ELO,Gravel,RL,2.1,2.7,2.6,2.49,239050,68300,8537500
P02099,KK Nagar,2271,11-12-2011,168,4.0,2.0,6,AbNormal,No,14-12-1998,Commercial,NoSewr ,Gravel,RH,2.3,3.9,2.4,2.82,644646,296189,17422860
P02579,Anna Nagar,1541,08-09-2011,194,1.0,1.0,4,AdjLand,No,13-09-1990,Others,AllPub,Paved,RM,4.3,4.1,3.6,3.97,372992,226460,13321150
P01760,Velachery,1547,12-02-2012,23,2.0,1.0,4,AbNormal,No,23-02-1965,Others,ELO,Gravel,RM,4.9,3.5,2.5,3.55,343080,201812,10090590
P07562,KK Nagar,1527,03-10-2008,107,2.0,1.0,4,Partial,Yes,09-10-1986,Others,AllPub,Paved,RM,2.9,3.1,4.0,3.4,411516,119123,10829380
P09363,Chrompet,737,05-01-2007,79,1.0,1.0,2,Family,No,13-01-1976,Commercial,ELO,No Access,RM,3.9,2.5,4.9,3.64,263369,150497,9406050
P03053,Adyar,1272,05-06-2011,102,2.0,2.0,4,Partial,No,10-06-1991,House,ELO,Paved,RM,4.4,3.3,2.3,3.13,385694,128565,9889600
P02336,T Nagar,1666,22-10-2011,119,1.0,1.0,4,AdjLand,No,01-11-1970,House,NoSewr ,Paved,RH,2.8,2.9,3.8,3.275,312684,134007,11167270
P00913,Chrompet,1216,05-05-2013,4,2.0,1.0,4,Partial,Yes,09-05-1997,Commercial,AllPub,Gravel,RM,2.4,4.5,2.6,3.3,487556,267369,15727600
P04658,Karapakkam,557,24-07-2010,29,1.0,1.0,2,Partial,Yes,02-08-1973,Others,AllPub,No Access,A,2.2,3.0,2.2,2.44,134825,67413,3210125
P03678,KK Nagar,1916,02-02-2011,193,3.0,2.0,5,Family,No,08-02-1988,Others,AllPub,Gravel,RH,2.8,3.5,4.5,3.69,500831,95904,10655980
P04029,Karapakkam,813,22-11-2010,118,1.0,1.0,2,Partial,No,01-12-1972,Commercial,AllPub,No Access,RH,2.7,4.9,4.8,4.2,311681,112736,6631500
P04794,Anna Nagar,1638,30-06-2010,24,1.0,1.0,4,Normal Sale,No,05-07-1991,House,AllPub,No Access,RH,3.3,3.8,2.6,3.145,346993,199784,10514930
P07849,Chrompet,1108,14-07-2008,0,1.0,1.0,3,Family,Yes,21-07-1980,Others,ELO,No Access,RM,3.7,4.3,4.0,4.03,255855,167290,9840560
P09415,Adyar,786,16-12-2006,197,1.0,1.0,2,Family,No,24-12-1975,Others,ELO,Gravel,RH,2.9,3.2,2.8,2.91,266914,37071,7414265
P02597,Karapakkam,653,04-09-2011,46,1.0,1.0,2,Partial,No,16-09-1961,Others,NoSewr ,Paved,RL,2.5,4.0,2.5,2.95,155396,93238,5179875
P00453,Chrompet,1264,04-04-2014,96,2.0,1.0,4,AbNormal,No,12-04-1981,Others,NoSewr ,Paved,RM,3.0,3.0,2.2,2.76,318228,92389,10265430
P07053,Chrompet,1002,09-03-2009,39,1.0,1.0,3,AbNormal,Yes,19-03-1970,Commercial,ELO,No Access,RM,3.9,2.8,3.2,3.25,409842,161453,12419450
P03225,Karapakkam,1214,01-05-2011,60,1.0,1.0,3,Partial,No,06-05-1988,Others,NoSeWa,Gravel,C,4.7,4.9,3.6,4.32,233795,92288,6152500
P09435,Adyar,846,08-12-2006,77,1.0,1.0,3,Family,No,15-12-1978,Commercial,NoSeWa,Paved,A,3.3,2.7,3.2,3.13,303319,92681,8425520
P00636,Chrompet,742,15-11-2013,7,1.0,1.0,2,AbNormal,No,24-11-1978,Others,NoSeWa,No Access,RH,5.0,3.9,3.2,4.02,154071,29629,5925790
P01646,T Nagar,1572,04-03-2012,111,1.0,1.0,4,Partial,Yes,12-03-1983,House,ELO,Gravel,RL,4.4,3.8,4.1,4.115,319140,208669,12274630
P06547,Velachery,1874,26-07-2009,45,3.0,2.0,5,AbNormal,No,04-08-1974,House,AllPub,NoAccess,RL,2.1,4.9,3.0,3.63,288052,120796,9292000
P10018,Velachery,1751,15-02-2004,148,2.0,1.0,4,AbNormal,Yes,24-02-1968,House,ELO,Paved,RM,2.7,4.1,4.6,3.9,333365,86030,10753720
P02528,Karapakkam,825,16-09-2011,50,1.0,1.0,2,Partial,No,20-09-1994,Commercial,NoSewr ,Gravel,RM,4.9,4.6,3.4,4.21,353619,120975,9305750
P08568,Adyar,1132,04-11-2007,64,1.0,1.0,3,Normal Sale,Yes,13-11-1968,House,NoSeWa,No Access,I,4.2,3.8,3.7,3.87,298383,47113,7852185
P09617,Velachery,1737,02-07-2006,109,2.0,1.0,4,Family,No,10-07-1972,Commercial,AllPub,Gravel,C,2.6,2.9,5.0,3.46,398902,172857,13296730
P08348,Adyar,1215,05-02-2008,199,2.0,2.0,4,Normal Sale,No,14-02-1972,Commercial,NoSeWa,Gravel,RM,3.9,2.1,2.3,2.74,543727,90621,15103540
P06108,KK Nagar,2042,22-10-2009,70,3.0,2.0,5,Family,Yes,26-10-1994,Others,AllPub,Paved,RL,4.7,4.0,4.4,4.37,619327,284890,12386540
P01654,Karapakkam,1211,02-03-2012,88,1.0,1.0,3,AdjLand,No,09-03-1984,Commercial,NoSeWa,Gravel,A,4.7,2.2,4.2,3.75,348705,153090,8505000
P07447,T Nagar,1549,06-11-2008,77,1.0,1.0,4,AdjLand,No,14-11-1978,House,NoSeWa,Paved,RM,4.8,3.1,4.8,4.375,461079,97069,12133650
P00981,T Nagar,1536,20-03-2013,6,1.0,1.0,4,Family,No,25-03-1992,House,NoSewr ,No Access,RM,2.1,4.2,3.9,3.435,310477,133062,11088470
P01205,Chrompet,1248,25-10-2012,123,2.0,1.0,4,Family,Yes,27-10-2007,Commercial,AllPub,Paved,RL,2.1,3.0,4.4,3.15,501440,75976,15195150
P00764,Chrompet,867,10-08-2013,108,1.0,1.0,3,Normal Sale,Yes,17-08-1985,Others,ELO,Paved,RM,2.3,3.6,4.8,3.57,293129,113469,9455790
P06104,KK Nagar,2182,23-10-2009,179,3.0,2.0,5,Family,No,30-10-1983,Others,NoSeWa,Gravel,RL,3.2,2.5,3.8,3.23,541630,270815,11774560
P03546,Karapakkam,563,04-03-2011,87,1.0,1.0,2,Family,No,16-03-1963,Commercial,AllPub,Paved,RM,4.9,3.0,3.8,3.89,256176,149436,7116000
P06989,T Nagar,1522,30-03-2009,85,1.0,1.0,4,Partial,No,10-04-1966,Commercial,AllPub,Gravel,RL,4.2,3.6,3.5,3.735,506181,174545,17454510
P03182,Karapakkam,1329,10-05-2011,109,1.0,1.0,3,AbNormal,No,22-05-1962,Others,ELO,No Access,A,3.3,4.3,2.1,3.12,180122,107216,4288625
P05558,KK Nagar,1605,04-02-2010,97,2.0,1.0,4,Normal Sale,Yes,06-02-2002,Others,NoSeWa,Paved,RL,4.1,3.8,5.0,4.37,469485,272957,10918260
P05078,Chrompet,714,04-05-2010,92,1.0,1.0,2,AbNormal,Yes,07-05-1997,House,NoSewr ,Paved,RL,4.2,4.1,4.2,4.16,203624,32580,8144950
P01537,Karapakkam,1494,22-03-2012,171,2.0,2.0,4,Normal Sale,Yes,30-03-1980,House,NoSeWa,No Access,RL,3.0,4.1,4.6,3.97,376648,131008,8188000
P04253,Karapakkam,1576,05-10-2010,93,2.0,2.0,4,Normal Sale,Yes,09-10-1995,House,ELO,Paved,RM,4.2,2.7,2.8,3.19,341784,126948,9765250
P06507,KK Nagar,1503,04-08-2009,121,2.0,1.0,4,Partial,Yes,07-08-1998,House,NoSewr ,Gravel,RM,3.9,4.8,4.0,4.21,496369,183441,10790620
P05245,Karapakkam,940,03-04-2010,167,1.0,1.0,3,AdjLand,No,15-04-1961,House,AllPub,Paved,RH,2.7,2.7,4.1,3.26,263599,64435,5857750
P00939,Chrompet,857,18-04-2013,77,1.0,1.0,3,Family,No,20-04-2005,Commercial,AllPub,Gravel,RM,3.5,4.9,2.1,3.64,379217,85630,12232800
P07599,Velachery,1683,24-09-2008,26,2.0,1.0,4,AbNormal,No,02-10-1978,Others,ELO,Paved,I,2.3,3.6,2.2,2.86,266011,68648,8581000
P04993,Adyar,1096,21-05-2010,103,1.0,1.0,3,Family,Yes,22-05-2005,House,NoSeWa,No Access,C,4.9,2.6,4.1,4.04,233677,30152,7537975
P04865,Karapakkam,792,15-06-2010,183,1.0,1.0,2,Family,No,27-06-1960,Others,ELO,Gravel,C,3.8,3.7,2.2,3.13,129465,90626,4315500
P02292,Chrompet,1144,30-10-2011,166,1.0,1.0,3,AdjLand,Yes,08-11-1975,House,NoSeWa,No Access,RL,2.4,2.8,4.1,3.07,224235,26908,8969400
P00942,Chrompet,798,15-04-2013,166,1.0,1.0,2,Partial,No,24-04-1976,Commercial,NoSewr ,Paved,RH,2.3,2.6,3.6,2.81,253975,145129,9070550
P08042,Adyar,1192,13-05-2008,1,1.0,1.0,3,Normal Sale,No,20-05-1982,Commercial,ELO,No Access,I,5.0,4.9,4.3,4.63,387689,121153,12115290
P01418,Anna Nagar,1638,20-05-2012,6,1.0,1.0,4,AbNormal,No,26-05-1991,House,NoSeWa,Paved,RM,3.2,4.7,4.6,4.135,462151,194590,12161870
P08504,Anna Nagar,1829,06-12-2007,121,2.0,1.0,5,Normal Sale,No,14-12-1972,Commercial,ELO,No Access,RM,3.2,3.9,3.9,3.655,495159,297095,19806350
P09202,Chrompet,1175,27-02-2007,29,1.0,1.0,3,Family,Yes,06-03-1979,House,AllPub,Paved,RL,3.5,4.9,3.9,4.18,302517,58552,9758600
P00962,Chrompet,729,05-04-2013,142,1.0,1.0,2,Normal Sale,No,10-04-1993,Commercial,NoSewr ,No Access,RM,4.7,2.4,5.0,3.87,305672,49302,9860400
P08462,Chrompet,1196,24-12-2007,116,1.0,1.0,3,AbNormal,No,25-12-2002,Others,AllPub,Gravel,RM,3.5,4.5,4.3,,289517,189300,11135270
P07027,KK Nagar,2047,18-03-2009,26,3.0,2.0,5,Normal Sale,Yes,20-03-2002,Commercial,NoSeWa,Gravel,RH,4.3,3.7,2.8,3.52,823312,411656,17152340
P04851,Velachery,1528,18-06-2010,180,2.0,1.0,4,Family,Yes,01-07-1958,House,NoSewr ,Paved,RH,3.9,3.2,3.3,3.41,311169,138297,8643590
P02192,KK Nagar,1404,18-11-2011,10,2.0,1.0,4,AbNormal,No,21-11-1997,House,NoSewr ,Paved,RL,3.3,3.2,2.4,2.91,289390,195764,8511480
P06728,Anna Nagar,1815,11-06-2009,130,2.0,1.0,5,AdjLand,Yes,21-06-1969,Others,NoSewr ,Gravel,RH,2.2,3.8,3.2,3.0,389212,201814,14415250
P02819,Velachery,1550,19-07-2011,5,2.0,1.0,4,Partial,Yes,20-07-2005,House,NoSewr ,Paved,RL,3.5,3.9,2.5,3.38,349822,179909,9994920
P08895,Chrompet,1136,01-07-2007,48,1.0,1.0,3,Normal Sale,No,05-07-1989,House,NoSeWa,Gravel,RM,3.8,2.8,2.1,2.89,318691,48287,9657300
P05029,Adyar,902,14-05-2010,99,1.0,1.0,3,Family,No,20-05-1987,Commercial,NoSeWa,Paved,RM,4.1,3.3,3.3,3.54,436790,36399,12133045
P04305,Karapakkam,578,26-09-2010,29,1.0,1.0,2,AdjLand,Yes,06-10-1971,House,NoSeWa,No Access,RL,2.4,3.9,2.4,2.85,270450,92068,5754250
P07020,Adyar,1100,21-03-2009,135,1.0,1.0,3,Partial,Yes,29-03-1976,Others,AllPub,No Access,RM,4.9,2.7,3.4,3.71,369104,10253,10252895
P09203,Anna Nagar,1691,26-02-2007,145,1.0,1.0,4,AdjLand,No,27-02-2002,House,NoSewr ,Paved,RH,3.2,3.1,3.9,3.455,414937,59277,11855350
P06306,Adyar,985,16-09-2009,73,1.0,1.0,3,Partial,Yes,21-09-1989,House,ELO,Paved,RM,2.6,4.6,4.3,3.85,291474,38863,9715800
P09183,Chrompet,1268,06-03-2007,40,2.0,1.0,4,Partial,Yes,10-03-1988,House,NoSeWa,Gravel,RM,2.5,2.6,4.0,2.99,362427,153757,10982650
P08849,Velachery,1655,25-07-2007,9,2.0,1.0,4,AbNormal,Yes,26-07-2001,House,AllPub,Paved,RH,2.4,2.5,2.0,2.33,340234,130089,10006870
P02101,Karapakkam,1209,10-12-2011,9,1.0,1.0,3,Partial,No,20-12-1969,Others,AllPub,No Access,RL,4.1,3.3,2.4,3.18,269262,111645,6567375
P00034,Chrmpet,884,30-01-2015,163,1.0,1.0,3,Partial,Yes,01-02-2007,Others,AllPub,Paved,RH,3.2,2.0,4.5,3.11,268028,138337,8646080
P04106,Karapakkam,1412,06-11-2010,28,2.0,2.0,4,AdjLand,No,13-11-1982,House,ELO,Gravel,RL,4.1,2.9,3.1,3.34,251370,192717,8379000
P02504,Karapakkam,1050,21-09-2011,189,1.0,1.0,3,AdjLand,Yes,27-09-1985,Others,AllPub,Paved,RH,2.3,2.0,3.2,2.57,267827,70895,7877250
P01613,Chrompet,1169,09-03-2012,50,1.0,1.0,3,AdjLand,Yes,10-03-2008,Commercial,NoSeWa,Gravel,RL,4.7,2.6,4.1,3.68,411793,152516,15251600
P04807,Karapakkam,527,27-06-2010,112,1.0,1.0,2,Normal Sale,Yes,29-06-2001,Others,AllPub,Paved,A,2.6,2.9,4.0,3.25,209570,72894,4555875
P02321,Karapakkam,514,24-10-2011,79,1.0,1.0,2,AdjLand,No,02-11-1973,House,AllPub,No Access,C,3.2,4.2,2.6,3.26,111366,43309,3093500
P05490,Velachery,1837,15-02-2010,52,3.0,2.0,5,Partial,Yes,22-02-1982,Others,NoSeWa,No Access,RL,2.0,4.6,3.3,3.56,329431,95641,10626810
P08030,Anna Nagar,1712,16-05-2008,173,1.0,1.0,4,Normal Sale,Yes,27-05-1964,Commercial,ELO,No Access,RL,4.8,2.3,3.5,3.655,681038,189177,18917730
P08368,Anna Nagar,1589,27-01-2008,48,1.0,1.0,4,Normal Sale,Yes,29-01-2000,House,NoSeWa,No Access,RL,4.5,3.2,4.8,4.295,372788,156330,12025410
P03696,Chrompet,929,30-01-2011,188,1.0,1.0,3,Normal Sale,Yes,01-02-2004,Others,NoSewr ,No Access,RL,4.0,2.0,2.6,2.78,287775,35972,8992980
P06226,Karapakkam,1430,02-10-2009,17,2.0,2.0,4,AbNormal,Yes,05-10-1999,Others,NoSewr ,No Access,A,4.3,3.2,3.8,,238887,106172,6635750
P07997,KK Nagar,2113,27-05-2008,158,3.0,2.0,5,Partial,No,01-06-1991,Commercial,NoSewr ,Gravel,RH,3.8,2.9,3.7,3.49,596778,258066,16129140
P09215,Adyar,798,22-02-2007,148,1.0,1.0,2,Partial,No,28-02-1981,Others,ELO,Paved,I,2.2,4.3,4.5,3.77,209566,50804,6350490
P01950,Karapakkam,1572,09-01-2012,152,2.0,2.0,4,AdjLand,Yes,21-01-1964,Others,NoSewr ,No Access,A,3.4,3.9,4.9,4.15,308867,147719,6714500
P09441,Adyar,729,05-12-2006,90,1.0,1.0,2,Normal Sale,No,07-12-1996,Others,AllPub,No Access,RH,3.0,4.0,2.4,2.9,212460,89096,6853550
P04132,Velachery,1952,30-10-2010,90,3.0,2.0,5,AbNormal,Yes,31-10-2004,Commercial,ELO,No Access,RL,3.5,2.7,3.6,3.17,613712,132695,16586820
P02297,Anna Nagar,1995,29-10-2011,19,2.0,1.0,5,Family,No,04-11-1985,Commercial,ELO,Paved,RH,2.3,3.9,4.9,3.74,595977,287713,20550920
P08014,Velachery,1820,20-05-2008,46,3.0,2.0,5,AdjLand,No,31-05-1967,Others,ELO,Paved,RM,4.0,4.1,4.6,4.23,346598,134167,11180570
P08449,Velachery,1737,27-12-2007,107,2.0,1.0,4,Normal Sale,No,28-12-2000,Others,NoSewr ,No Access,A,3.5,4.5,2.2,3.56,307536,138391,7688390
P06381,KK Nagar,1635,02-09-2009,46,2.0,1.0,4,Partial,No,05-09-1998,House,NoSeWa,Paved,RL,3.3,4.1,4.3,3.94,293971,169256,8908220
P09566,Velachery,1543,03-10-2006,55,2.0,1.0,4,Normal Sale,No,15-10-1959,Commercial,ELO,No Access,RM,3.8,4.5,2.2,3.64,425726,206413,12900790
P07061,Anna Nagar,1964,08-03-2009,156,2.0,1.0,5,AdjLand,No,18-03-1968,Others,NoSeWa,Paved,RH,4.5,3.9,4.7,4.43,395886,163815,13651240
P06901,Chrompet,873,23-04-2009,161,1.0,1.0,3,AbNormal,No,25-04-2003,House,ELO,No Access,RM,4.7,3.9,2.3,3.66,232947,116474,7764900
P04021,Anna Nagar,1816,24-11-2010,178,2.0,1.0,5,Family,No,27-11-1997,House,NoSeWa,No Access,RM,2.7,3.2,2.9,2.905,344008,135146,12286010
P03150,Adyar,619,17-05-2011,137,1.0,1.0,2,Family,No,25-05-1976,Others,NoSewr ,Paved,RM,3.7,2.8,3.6,3.47,226774,30237,7559125
P05137,Karapakkam,1047,22-04-2010,18,1.0,1.0,3,Family,No,26-04-1992,House,NoSeWa,Gravel,I,3.3,2.8,4.9,3.79,291168,78858,6066000
P07828,Velachery,1835,20-07-2008,90,3.0,2.0,5,Normal Sale,Yes,28-07-1977,Others,NoSeWa,Paved,RM,4.2,4.1,4.2,4.16,364603,157994,12153420
P02706,Karapakkam,1091,13-08-2011,31,1.0,1.0,3,AdjLand,No,21-08-1977,Commercial,NoSeWa,Gravel,I,2.6,4.8,3.8,3.74,422742,71956,8994500
P08257,KK Nagar,1898,08-03-2008,162,3.0,2.0,5,AbNormal,No,14-03-1984,House,AllPub,Paved,RH,5.0,3.9,2.6,3.71,414035,150558,9409880
P02296,Adyar,969,29-10-2011,80,1.0,1.0,3,Partial,Yes,05-11-1983,Others,NoSewr ,Gravel,RM,3.1,3.8,5.0,4.19,400359,32462,10820520
P02246,Chrompet,1227,07-11-2011,104,2.0,1.0,4,Normal Sale,Yes,14-11-1980,Others,ELO,Paved,RL,3.7,4.9,3.0,3.97,314977,157489,10499240
P06200,Karapakkam,1028,06-10-2009,99,1.0,1.0,3,Partial,No,10-10-1994,Commercial,AllPub,Gravel,RL,4.5,5.0,4.0,4.45,400050,220028,10001250
P01999,Anna Nagar,1976,31-12-2011,112,2.0,1.0,5,Partial,No,10-01-1972,House,NoSeWa,Paved,RL,5.0,2.9,2.2,3.355,369002,110700,12300050
P08681,Anna Nagar,1744,24-09-2007,66,1.0,1.0,4,Normal Sale,No,04-10-1966,House,NoSewr ,No Access,RM,3.1,3.0,3.2,3.115,385020,186676,11667270
P06297,Karapakkam,841,17-09-2009,118,1.0,1.0,2,Partial,Yes,22-09-1990,House,AllPub,No Access,I,2.7,2.9,4.8,3.6,241009,42846,5355750
P01538,Chrompet,1060,22-03-2012,44,1.0,1.0,3,Family,No,31-03-1979,Commercial,NoSewr ,No Access,RH,3.2,3.6,3.2,3.36,346987,32530,10843350
P05723,KK Nagar,2232,04-01-2010,172,4.0,2.0,6,Normal Sale,Yes,07-01-1999,Others,NoSeWa,Gravel,RM,3.3,2.1,3.6,3.06,591119,225188,14074260
P02174,KK Nagar,2060,24-11-2011,159,3.0,2.0,5,AbNormal,No,01-12-1981,Commercial,NoSewr ,Paved,RL,3.1,3.6,4.5,3.81,704554,352277,16012600
P08081,Adyar,837,02-05-2008,2,1.0,1.0,3,Normal Sale,No,11-05-1974,Others,NoSeWa,Paved,RL,3.4,2.0,2.2,2.52,256170,48032,8005310
P01589,Velachery,1786,13-03-2012,22,2.0,1.0,4,Partial,No,17-03-1998,Commercial,NoSeWa,Paved,RH,3.4,4.0,2.1,3.28,454563,113641,14205080
P06115,Chrompet,713,20-10-2009,80,1.0,1.0,2,AdjLand,No,26-10-1986,Commercial,NoSeWa,Paved,RH,3.3,3.3,4.2,3.57,248758,119772,9213250
P01925,KK Nagar,1866,14-01-2012,86,3.0,2.0,5,AdjLand,No,19-01-1991,House,AllPub,Gravel,RL,2.6,4.1,3.8,3.53,530289,227267,10822220
P09642,Velachery,1939,05-05-2006,149,3.0,2.0,5,AdjLand,Yes,09-05-1990,Others,NoSeWa,No Access,A,4.8,3.7,2.1,3.5,380773,199906,9519320
P07829,Adyar,1072,20-07-2008,192,1.0,1.0,3,Family,Yes,23-07-1999,Commercial,ELO,No Access,C,2.6,2.3,4.7,3.59,415726,92383,11547935
P06467,Adyar,870,12-08-2009,5,1.0,1.0,3,AbNormal,Yes,21-08-1975,Commercial,AllPub,Paved,I,2.9,3.2,2.6,2.81,411107,44444,11111010
P01327,Chrompet,919,06-08-2012,42,1.0,1.0,3,AdjLand,Yes,16-08-1974,Commercial,NoSewr ,Paved,RL,2.3,2.6,2.1,2.36,305428,73303,12217100
P06396,Chrompet,850,28-08-2009,30,1.0,1.0,3,AdjLand,No,29-08-2004,House,AllPub,Gravel,RH,2.8,4.2,4.2,3.78,221669,73890,8209950
P07093,T Nagar,1954,28-02-2009,154,2.0,1.0,5,AdjLand,Yes,06-03-1985,House,NoSeWa,Paved,RM,3.5,2.5,2.5,2.8,446558,253050,14885280
P07986,Velachery,1574,30-05-2008,138,2.0,1.0,4,Family,Yes,10-06-1964,House,NoSeWa,Paved,I,5.0,4.0,2.6,3.83,306626,66297,8287180
P01107,Chrompet,1198,21-12-2012,105,1.0,1.0,3,Normal Sale,No,30-12-1976,Others,AllPub,No Access,RH,3.9,3.4,4.4,3.85,255727,98991,8249260
P01668,Karapakkam,1122,28-02-2012,115,1.0,1.0,3,Normal Sale,Yes,04-03-1994,House,NoSeWa,Gravel,RL,2.4,4.0,4.5,3.72,426925,85385,8538500
P08923,Adyar,778,17-06-2007,164,1.0,1.0,2,AbNormal,No,25-06-1974,House,ELO,Paved,I,2.8,3.7,2.2,2.68,210837,64423,5856595
P08177,KK Nagar,1303,31-03-2008,147,1.0,1.0,3,AbNormal,Yes,04-04-1995,House,NoSeWa,Paved,RH,3.4,4.3,3.6,3.75,305880,152940,8496660
P09832,Velachery,1505,02-04-2005,98,2.0,1.0,4,Family,No,13-04-1960,House,AllPub,Gravel,A,3.0,3.7,3.0,3.32,224079,98858,6590550
P02984,Karapakkam,1244,18-06-2011,50,1.0,1.0,3,AbNormal,Yes,25-06-1980,Others,AllPub,Gravel,I,2.5,2.1,2.6,2.42,246535,143150,7952750
P00119,Anna Nagar,1766,30-11-2014,73,1.0,1.0,4,Partial,No,06-12-1991,Commercial,ELO,No Access,RH,3.7,2.0,3.0,2.995,602559,301279,17722310
P00628,Chrompet,1122,21-11-2013,139,1.0,1.0,3,AdjLand,No,28-11-1985,Commercial,AllPub,Paved,RL,3.4,2.9,4.6,3.56,408592,210886,13180400
